row_index,lotName,failureType,nativeSplit,split
762892,lot45565,none,Test,test
762893,lot45565,none,Test,test
762894,lot45565,none,Test,test
762895,lot45565,Edge-Loc,Test,test
762896,lot45565,none,Test,test
762897,lot45565,none,Test,test
762898,lot45565,none,Test,test
762899,lot45565,none,Test,test
762900,lot45565,none,Test,test
762901,lot45565,none,Test,test
762902,lot45566,none,Test,train
762903,lot45566,none,Test,train
762904,lot45566,none,Test,train
762905,lot45566,Donut,Test,train
762906,lot45566,none,Test,train
762907,lot45566,none,Test,train
762908,lot45566,none,Test,train
762909,lot45566,Random,Test,train
762910,lot45566,none,Test,train
762911,lot45566,none,Test,train
762912,lot45566,none,Test,train
762913,lot45566,none,Test,train
762914,lot45566,Donut,Test,train
762915,lot45566,none,Test,train
762916,lot45566,none,Test,train
762917,lot45566,none,Test,train
762918,lot45566,none,Test,train
762919,lot45566,none,Test,train
762920,lot45566,none,Test,train
762921,lot45566,none,Test,train
762922,lot45566,none,Test,train
762923,lot45566,none,Test,train
762924,lot45566,none,Test,train
762925,lot45566,none,Test,train
762926,lot45566,none,Test,train
762927,lot45567,none,Test,train
762928,lot45567,Near-full,Test,train
762929,lot45567,none,Test,train
762930,lot45567,none,Test,train
762931,lot45567,none,Test,train
762932,lot45567,none,Test,train
762933,lot45567,none,Test,train
762934,lot45567,none,Test,train
762935,lot45567,none,Test,train
762936,lot45567,none,Test,train
762937,lot45567,Edge-Ring,Test,train
762938,lot45567,none,Test,train
762939,lot45567,none,Test,train
762940,lot45567,none,Test,train
762941,lot45567,none,Test,train
762942,lot45567,Loc,Test,train
762943,lot45567,none,Test,train
762944,lot45567,none,Test,train
762945,lot45567,none,Test,train
762946,lot45567,none,Test,train
762947,lot45567,none,Test,train
762948,lot45567,Random,Test,train
762949,lot45567,none,Test,train
762950,lot45567,none,Test,train
762951,lot45567,none,Test,train
762952,lot45568,none,Test,train
762953,lot45568,none,Test,train
762954,lot45568,none,Test,train
762955,lot45568,none,Test,train
762956,lot45568,none,Test,train
762957,lot45568,none,Test,train
762958,lot45568,none,Test,train
762959,lot45568,none,Test,train
762960,lot45568,Donut,Test,train
762961,lot45568,none,Test,train
762962,lot45568,none,Test,train
762963,lot45568,none,Test,train
762964,lot45568,none,Test,train
762965,lot45568,none,Test,train
762966,lot45568,none,Test,train
762968,lot45568,none,Test,train
762969,lot45568,none,Test,train
762970,lot45568,none,Test,train
762971,lot45568,Near-full,Test,train
762972,lot45568,Edge-Loc,Test,train
762973,lot45568,none,Test,train
762974,lot45568,none,Test,train
762975,lot45568,none,Test,train
762976,lot45568,none,Test,train
762977,lot45569,none,Test,validation
762978,lot45569,none,Test,validation
762979,lot45569,none,Test,validation
762980,lot45569,none,Test,validation
762981,lot45569,none,Test,validation
762982,lot45569,none,Test,validation
762983,lot45569,none,Test,validation
762984,lot45569,none,Test,validation
762985,lot45569,Donut,Test,validation
762986,lot45569,none,Test,validation
762987,lot45569,none,Test,validation
762988,lot45569,Near-full,Test,validation
762989,lot45569,none,Test,validation
762990,lot45569,none,Test,validation
762991,lot45569,none,Test,validation
762992,lot45569,none,Test,validation
762993,lot45569,none,Test,validation
762994,lot45569,none,Test,validation
762995,lot45569,none,Test,validation
762996,lot45569,none,Test,validation
762997,lot45569,Donut,Test,validation
762998,lot45569,none,Test,validation
762999,lot45569,none,Test,validation
763000,lot45569,none,Test,validation
763001,lot45569,none,Test,validation
763002,lot45570,none,Test,train
763003,lot45570,none,Test,train
763004,lot45570,none,Test,train
763005,lot45570,none,Test,train
763006,lot45570,none,Test,train
763007,lot45570,none,Test,train
763008,lot45570,none,Test,train
763009,lot45570,none,Test,train
763010,lot45570,none,Test,train
763011,lot45570,Random,Test,train
763012,lot45570,none,Test,train
763013,lot45570,none,Test,train
763014,lot45570,none,Test,train
763015,lot45570,none,Test,train
763016,lot45570,none,Test,train
763017,lot45570,none,Test,train
763018,lot45570,Loc,Test,train
763019,lot45570,none,Test,train
763020,lot45570,none,Test,train
763021,lot45570,Loc,Test,train
763022,lot45570,none,Test,train
763023,lot45570,Edge-Loc,Test,train
763024,lot45570,none,Test,train
763025,lot45570,none,Test,train
763026,lot45570,none,Test,train
763027,lot45571,none,Test,validation
763028,lot45571,Edge-Loc,Test,validation
763029,lot45571,none,Test,validation
763030,lot45571,none,Test,validation
763031,lot45571,Random,Test,validation
763032,lot45571,none,Test,validation
763033,lot45571,none,Test,validation
763034,lot45571,none,Test,validation
763035,lot45571,none,Test,validation
763036,lot45571,none,Test,validation
763037,lot45571,none,Test,validation
763038,lot45571,Center,Test,validation
763039,lot45571,none,Test,validation
763040,lot45571,none,Test,validation
763041,lot45571,none,Test,validation
763042,lot45571,Donut,Test,validation
763043,lot45571,Edge-Loc,Test,validation
763044,lot45571,none,Test,validation
763045,lot45571,none,Test,validation
763046,lot45571,none,Test,validation
763047,lot45571,none,Test,validation
763048,lot45571,none,Test,validation
763049,lot45571,none,Test,validation
763050,lot45571,Center,Test,validation
763051,lot45571,none,Test,validation
763052,lot45572,none,Test,train
763053,lot45572,Edge-Loc,Test,train
763054,lot45572,none,Test,train
763055,lot45572,none,Test,train
763056,lot45572,none,Test,train
763057,lot45572,none,Test,train
763058,lot45572,none,Test,train
763059,lot45572,Near-full,Test,train
763060,lot45572,none,Test,train
763061,lot45572,none,Test,train
763062,lot45572,none,Test,train
763063,lot45572,none,Test,train
763064,lot45572,none,Test,train
763065,lot45572,none,Test,train
763066,lot45572,none,Test,train
763067,lot45572,none,Test,train
763068,lot45572,none,Test,train
763069,lot45572,none,Test,train
763070,lot45572,none,Test,train
763071,lot45572,none,Test,train
763072,lot45572,none,Test,train
763073,lot45572,none,Test,train
763074,lot45572,none,Test,train
763075,lot45572,none,Test,train
763076,lot45572,none,Test,train
763077,lot45573,Scratch,Test,validation
763079,lot45573,none,Test,validation
763080,lot45573,none,Test,validation
763081,lot45573,none,Test,validation
763082,lot45573,none,Test,validation
763083,lot45573,none,Test,validation
763084,lot45573,Near-full,Test,validation
763085,lot45573,Near-full,Test,validation
763086,lot45573,none,Test,validation
763087,lot45573,none,Test,validation
763088,lot45573,none,Test,validation
763089,lot45573,none,Test,validation
763090,lot45573,none,Test,validation
763091,lot45573,none,Test,validation
763093,lot45573,Random,Test,validation
763094,lot45573,none,Test,validation
763095,lot45573,none,Test,validation
763096,lot45573,none,Test,validation
763097,lot45573,none,Test,validation
763098,lot45573,Near-full,Test,validation
763099,lot45573,none,Test,validation
763100,lot45573,none,Test,validation
763101,lot45573,none,Test,validation
763102,lot45574,none,Test,train
763103,lot45574,none,Test,train
763104,lot45574,none,Test,train
763105,lot45574,none,Test,train
763106,lot45574,none,Test,train
763107,lot45574,Edge-Loc,Test,train
763108,lot45574,none,Test,train
763109,lot45574,none,Test,train
763110,lot45574,none,Test,train
763111,lot45574,none,Test,train
763112,lot45574,none,Test,train
763113,lot45574,none,Test,train
763114,lot45574,none,Test,train
763115,lot45574,none,Test,train
763116,lot45574,none,Test,train
763117,lot45574,none,Test,train
763118,lot45574,none,Test,train
763119,lot45574,none,Test,train
763120,lot45574,Near-full,Test,train
763121,lot45574,Near-full,Test,train
763122,lot45574,none,Test,train
763123,lot45574,none,Test,train
763124,lot45574,none,Test,train
763125,lot45574,none,Test,train
763126,lot45574,none,Test,train
763127,lot45575,none,Test,train
763128,lot45575,none,Test,train
763129,lot45575,none,Test,train
763130,lot45575,none,Test,train
763131,lot45575,none,Test,train
763132,lot45575,none,Test,train
763133,lot45575,none,Test,train
763134,lot45575,none,Test,train
763135,lot45575,none,Test,train
763137,lot45575,none,Test,train
763138,lot45575,none,Test,train
763139,lot45575,none,Test,train
763140,lot45575,none,Test,train
763141,lot45575,none,Test,train
763142,lot45575,none,Test,train
763143,lot45575,none,Test,train
763144,lot45575,none,Test,train
763145,lot45575,none,Test,train
763146,lot45575,none,Test,train
763147,lot45575,Near-full,Test,train
763148,lot45575,none,Test,train
763149,lot45575,none,Test,train
763150,lot45575,Random,Test,train
763151,lot45575,none,Test,train
763152,lot45576,none,Test,train
763153,lot45576,none,Test,train
763154,lot45576,none,Test,train
763155,lot45576,none,Test,train
763156,lot45576,none,Test,train
763157,lot45576,none,Test,train
763158,lot45576,none,Test,train
763159,lot45576,none,Test,train
763160,lot45576,none,Test,train
763161,lot45576,none,Test,train
763162,lot45576,none,Test,train
763163,lot45576,Scratch,Test,train
763164,lot45576,none,Test,train
763165,lot45576,none,Test,train
763166,lot45576,Near-full,Test,train
763167,lot45576,none,Test,train
763168,lot45576,none,Test,train
763169,lot45576,none,Test,train
763170,lot45576,none,Test,train
763171,lot45576,none,Test,train
763172,lot45576,Donut,Test,train
763173,lot45576,Random,Test,train
763174,lot45576,none,Test,train
763175,lot45576,none,Test,train
763176,lot45576,none,Test,train
763177,lot45577,none,Test,test
763178,lot45577,none,Test,test
763179,lot45577,none,Test,test
763180,lot45577,none,Test,test
763181,lot45577,none,Test,test
763182,lot45577,none,Test,test
763183,lot45577,Loc,Test,test
763184,lot45577,none,Test,test
763185,lot45577,none,Test,test
763186,lot45577,none,Test,test
763187,lot45577,none,Test,test
763188,lot45577,Loc,Test,test
763189,lot45577,Random,Test,test
763191,lot45577,none,Test,test
763192,lot45577,none,Test,test
763193,lot45577,none,Test,test
763194,lot45577,none,Test,test
763195,lot45577,none,Test,test
763196,lot45577,none,Test,test
763197,lot45577,none,Test,test
763198,lot45577,none,Test,test
763199,lot45577,none,Test,test
763200,lot45577,none,Test,test
763201,lot45577,none,Test,test
763202,lot45578,none,Test,train
763203,lot45578,none,Test,train
763204,lot45578,none,Test,train
763205,lot45578,none,Test,train
763206,lot45578,none,Test,train
763207,lot45578,Near-full,Test,train
763208,lot45578,none,Test,train
763209,lot45578,none,Test,train
763210,lot45578,none,Test,train
763211,lot45578,none,Test,train
763212,lot45578,none,Test,train
763213,lot45578,none,Test,train
763214,lot45578,none,Test,train
763215,lot45578,none,Test,train
763216,lot45578,none,Test,train
763217,lot45578,none,Test,train
763218,lot45578,none,Test,train
763219,lot45578,Donut,Test,train
763220,lot45578,none,Test,train
763221,lot45578,none,Test,train
763222,lot45578,none,Test,train
763223,lot45578,none,Test,train
763224,lot45578,none,Test,train
763225,lot45578,none,Test,train
763226,lot45578,none,Test,train
763227,lot45579,none,Test,validation
763228,lot45579,none,Test,validation
763229,lot45579,Loc,Test,validation
763230,lot45579,none,Test,validation
763231,lot45579,Center,Test,validation
763232,lot45579,none,Test,validation
763233,lot45579,none,Test,validation
763234,lot45579,none,Test,validation
763235,lot45579,none,Test,validation
763236,lot45579,none,Test,validation
763237,lot45579,Center,Test,validation
763238,lot45579,Loc,Test,validation
763239,lot45579,none,Test,validation
763240,lot45579,none,Test,validation
763241,lot45579,none,Test,validation
763242,lot45579,Random,Test,validation
763243,lot45579,none,Test,validation
763244,lot45579,none,Test,validation
763245,lot45579,none,Test,validation
763246,lot45579,none,Test,validation
763247,lot45579,none,Test,validation
763248,lot45579,none,Test,validation
763249,lot45579,none,Test,validation
763250,lot45579,none,Test,validation
763251,lot45579,Near-full,Test,validation
763252,lot45580,none,Test,validation
763253,lot45580,none,Test,validation
763254,lot45580,none,Test,validation
763255,lot45580,none,Test,validation
763256,lot45580,none,Test,validation
763257,lot45580,none,Test,validation
763258,lot45580,none,Test,validation
763259,lot45580,none,Test,validation
763260,lot45580,none,Test,validation
763261,lot45580,none,Test,validation
763262,lot45580,none,Test,validation
763263,lot45580,none,Test,validation
763264,lot45580,none,Test,validation
763265,lot45580,none,Test,validation
763266,lot45580,none,Test,validation
763267,lot45580,none,Test,validation
763268,lot45580,none,Test,validation
763269,lot45580,none,Test,validation
763270,lot45580,Loc,Test,validation
763271,lot45580,none,Test,validation
763272,lot45580,none,Test,validation
763273,lot45580,none,Test,validation
763274,lot45580,none,Test,validation
763275,lot45580,none,Test,validation
763276,lot45580,none,Test,validation
763277,lot45581,none,Test,train
763278,lot45581,none,Test,train
763279,lot45581,none,Test,train
763280,lot45581,Center,Test,train
763281,lot45581,none,Test,train
763282,lot45581,none,Test,train
763283,lot45581,none,Test,train
763284,lot45581,none,Test,train
763285,lot45581,none,Test,train
763286,lot45581,none,Test,train
763287,lot45581,none,Test,train
763288,lot45581,none,Test,train
763289,lot45581,none,Test,train
763290,lot45581,Center,Test,train
763291,lot45581,none,Test,train
763292,lot45581,none,Test,train
763293,lot45581,none,Test,train
763294,lot45581,none,Test,train
763295,lot45581,none,Test,train
763296,lot45581,none,Test,train
763297,lot45581,none,Test,train
763298,lot45581,none,Test,train
763299,lot45581,none,Test,train
763300,lot45581,none,Test,train
763301,lot45581,none,Test,train
763320,lot45583,none,Test,test
763322,lot45583,none,Test,test
763323,lot45583,none,Test,test
763324,lot45583,none,Test,test
763325,lot45583,none,Test,test
763326,lot45583,none,Test,test
763327,lot45583,none,Test,test
763328,lot45583,none,Test,test
763329,lot45583,none,Test,test
763330,lot45583,none,Test,test
763331,lot45583,none,Test,test
763332,lot45583,none,Test,test
763333,lot45583,none,Test,test
763334,lot45583,none,Test,test
763335,lot45583,none,Test,test
763336,lot45583,none,Test,test
763337,lot45583,none,Test,test
763338,lot45583,none,Test,test
763339,lot45583,none,Test,test
763340,lot45583,none,Test,test
763341,lot45583,none,Test,test
763342,lot45583,none,Test,test
763343,lot45583,none,Test,test
763344,lot45583,none,Test,test
763345,lot45584,none,Test,validation
763346,lot45584,none,Test,validation
763347,lot45584,Edge-Loc,Test,validation
763348,lot45584,none,Test,validation
763349,lot45584,none,Test,validation
763350,lot45584,none,Test,validation
763351,lot45584,none,Test,validation
763352,lot45584,none,Test,validation
763353,lot45584,none,Test,validation
763354,lot45584,none,Test,validation
763355,lot45584,none,Test,validation
763356,lot45584,none,Test,validation
763357,lot45584,none,Test,validation
763358,lot45584,none,Test,validation
763359,lot45584,none,Test,validation
763360,lot45584,none,Test,validation
763361,lot45584,none,Test,validation
763362,lot45584,none,Test,validation
763363,lot45584,none,Test,validation
763364,lot45584,none,Test,validation
763365,lot45584,none,Test,validation
763366,lot45584,Donut,Test,validation
763367,lot45584,Donut,Test,validation
763368,lot45584,none,Test,validation
763369,lot45584,none,Test,validation
763370,lot45585,none,Test,train
763371,lot45585,none,Test,train
763372,lot45585,none,Test,train
763373,lot45585,none,Test,train
763374,lot45585,none,Test,train
763375,lot45585,none,Test,train
763376,lot45585,none,Test,train
763377,lot45585,none,Test,train
763378,lot45585,none,Test,train
763379,lot45585,none,Test,train
763380,lot45585,none,Test,train
763381,lot45585,none,Test,train
763382,lot45585,none,Test,train
763383,lot45585,none,Test,train
763384,lot45585,none,Test,train
763385,lot45585,none,Test,train
763386,lot45585,none,Test,train
763387,lot45585,none,Test,train
763388,lot45585,none,Test,train
763389,lot45585,none,Test,train
763390,lot45585,none,Test,train
763391,lot45585,Loc,Test,train
763392,lot45585,none,Test,train
763393,lot45585,none,Test,train
763394,lot45585,none,Test,train
763395,lot45586,none,Test,test
763396,lot45586,none,Test,test
763397,lot45586,Scratch,Test,test
763398,lot45586,none,Test,test
763399,lot45586,none,Test,test
763400,lot45586,none,Test,test
763401,lot45586,none,Test,test
763402,lot45586,none,Test,test
763403,lot45586,none,Test,test
763404,lot45586,none,Test,test
763405,lot45586,none,Test,test
763406,lot45586,none,Test,test
763407,lot45586,Center,Test,test
763408,lot45586,none,Test,test
763409,lot45586,none,Test,test
763410,lot45586,none,Test,test
763412,lot45586,none,Test,test
763413,lot45586,none,Test,test
763414,lot45586,none,Test,test
763415,lot45586,none,Test,test
763416,lot45586,none,Test,test
763417,lot45586,none,Test,test
763418,lot45586,none,Test,test
763419,lot45586,none,Test,test
763420,lot45587,none,Test,train
763421,lot45587,none,Test,train
763422,lot45587,none,Test,train
763423,lot45587,none,Test,train
763424,lot45587,none,Test,train
763425,lot45587,none,Test,train
763426,lot45587,none,Test,train
763427,lot45587,none,Test,train
763428,lot45587,none,Test,train
763429,lot45587,none,Test,train
763430,lot45587,none,Test,train
763431,lot45587,Loc,Test,train
763432,lot45587,none,Test,train
763433,lot45587,none,Test,train
763434,lot45587,none,Test,train
763435,lot45587,none,Test,train
763436,lot45587,none,Test,train
763437,lot45587,none,Test,train
763438,lot45587,none,Test,train
763439,lot45587,none,Test,train
763440,lot45587,none,Test,train
763441,lot45587,none,Test,train
763442,lot45587,none,Test,train
763443,lot45587,none,Test,train
763444,lot45587,none,Test,train
763445,lot45588,none,Test,train
763446,lot45588,none,Test,train
763447,lot45588,none,Test,train
763448,lot45588,none,Test,train
763449,lot45588,none,Test,train
763450,lot45588,none,Test,train
763451,lot45588,Loc,Test,train
763452,lot45588,none,Test,train
763453,lot45588,none,Test,train
763454,lot45588,none,Test,train
763455,lot45588,none,Test,train
763456,lot45588,none,Test,train
763457,lot45588,none,Test,train
763458,lot45588,none,Test,train
763459,lot45588,none,Test,train
763460,lot45588,none,Test,train
763461,lot45588,none,Test,train
763462,lot45588,none,Test,train
763463,lot45588,none,Test,train
763464,lot45588,none,Test,train
763465,lot45588,none,Test,train
763466,lot45588,none,Test,train
763467,lot45588,none,Test,train
763468,lot45588,none,Test,train
763469,lot45588,none,Test,train
763470,lot45589,none,Test,train
763471,lot45589,none,Test,train
763472,lot45589,none,Test,train
763473,lot45589,none,Test,train
763474,lot45589,none,Test,train
763475,lot45589,none,Test,train
763476,lot45589,none,Test,train
763477,lot45589,Edge-Loc,Test,train
763478,lot45589,none,Test,train
763479,lot45589,none,Test,train
763480,lot45589,none,Test,train
763481,lot45589,none,Test,train
763482,lot45589,none,Test,train
763483,lot45589,none,Test,train
763484,lot45589,none,Test,train
763485,lot45589,none,Test,train
763486,lot45589,none,Test,train
763487,lot45589,none,Test,train
763488,lot45589,none,Test,train
763489,lot45589,none,Test,train
763490,lot45589,Donut,Test,train
763491,lot45589,none,Test,train
763492,lot45589,none,Test,train
763493,lot45589,none,Test,train
763494,lot45589,none,Test,train
763495,lot45590,Loc,Test,train
763496,lot45590,none,Test,train
763497,lot45590,none,Test,train
763498,lot45590,none,Test,train
763499,lot45590,none,Test,train
763500,lot45590,none,Test,train
763501,lot45590,none,Test,train
763502,lot45590,none,Test,train
763503,lot45590,none,Test,train
763504,lot45590,none,Test,train
763505,lot45590,Donut,Test,train
763506,lot45590,none,Test,train
763507,lot45590,none,Test,train
763508,lot45590,none,Test,train
763509,lot45590,none,Test,train
763510,lot45590,none,Test,train
763511,lot45590,none,Test,train
763512,lot45590,none,Test,train
763513,lot45590,none,Test,train
763514,lot45590,none,Test,train
763515,lot45590,none,Test,train
763516,lot45590,none,Test,train
763517,lot45590,none,Test,train
763518,lot45590,Scratch,Test,train
763519,lot45590,none,Test,train
763520,lot45591,none,Test,train
763521,lot45591,none,Test,train
763522,lot45591,none,Test,train
763523,lot45591,Edge-Loc,Test,train
763524,lot45591,none,Test,train
763525,lot45591,none,Test,train
763526,lot45591,none,Test,train
763527,lot45591,none,Test,train
763528,lot45591,Loc,Test,train
763529,lot45591,none,Test,train
763530,lot45591,none,Test,train
763531,lot45591,none,Test,train
763532,lot45591,none,Test,train
763533,lot45591,Scratch,Test,train
763534,lot45591,none,Test,train
763535,lot45591,none,Test,train
763536,lot45591,none,Test,train
763537,lot45591,none,Test,train
763538,lot45591,none,Test,train
763539,lot45591,none,Test,train
763540,lot45591,none,Test,train
763541,lot45591,none,Test,train
763542,lot45591,none,Test,train
763543,lot45591,none,Test,train
763544,lot45591,none,Test,train
763545,lot45592,none,Test,train
763546,lot45592,none,Test,train
763547,lot45592,none,Test,train
763548,lot45592,none,Test,train
763549,lot45592,Random,Test,train
763550,lot45592,none,Test,train
763551,lot45592,none,Test,train
763552,lot45592,none,Test,train
763553,lot45592,none,Test,train
763554,lot45592,Loc,Test,train
763555,lot45592,none,Test,train
763556,lot45592,none,Test,train
763557,lot45592,none,Test,train
763558,lot45592,none,Test,train
763559,lot45592,none,Test,train
763560,lot45592,none,Test,train
763561,lot45592,none,Test,train
763562,lot45592,none,Test,train
763563,lot45592,none,Test,train
763564,lot45592,none,Test,train
763565,lot45592,none,Test,train
763566,lot45592,none,Test,train
763567,lot45592,none,Test,train
763568,lot45592,Loc,Test,train
763569,lot45592,Donut,Test,train
763570,lot45593,none,Test,train
763571,lot45593,none,Test,train
763572,lot45593,none,Test,train
763573,lot45593,none,Test,train
763574,lot45593,none,Test,train
763575,lot45593,Loc,Test,train
763576,lot45593,none,Test,train
763577,lot45593,none,Test,train
763578,lot45593,none,Test,train
763579,lot45593,none,Test,train
763580,lot45593,none,Test,train
763581,lot45593,none,Test,train
763582,lot45593,none,Test,train
763583,lot45593,none,Test,train
763584,lot45593,none,Test,train
763585,lot45593,Loc,Test,train
763586,lot45593,none,Test,train
763587,lot45593,none,Test,train
763588,lot45593,none,Test,train
763589,lot45593,none,Test,train
763590,lot45593,none,Test,train
763591,lot45593,none,Test,train
763592,lot45593,Loc,Test,train
763593,lot45593,none,Test,train
763594,lot45593,none,Test,train
763595,lot45594,none,Test,train
763596,lot45594,none,Test,train
763597,lot45594,none,Test,train
763598,lot45594,none,Test,train
763599,lot45594,none,Test,train
763600,lot45594,none,Test,train
763601,lot45594,none,Test,train
763602,lot45594,none,Test,train
763603,lot45594,none,Test,train
763604,lot45594,none,Test,train
763605,lot45594,none,Test,train
763606,lot45594,none,Test,train
763607,lot45594,none,Test,train
763608,lot45594,none,Test,train
763609,lot45594,none,Test,train
763610,lot45594,none,Test,train
763611,lot45594,none,Test,train
763612,lot45594,none,Test,train
763613,lot45594,none,Test,train
763614,lot45594,none,Test,train
763615,lot45594,none,Test,train
763616,lot45594,none,Test,train
763617,lot45594,none,Test,train
763618,lot45594,none,Test,train
763619,lot45594,none,Test,train
763620,lot45595,none,Test,validation
763621,lot45595,none,Test,validation
763622,lot45595,Loc,Test,validation
763623,lot45595,none,Test,validation
763624,lot45595,none,Test,validation
763625,lot45595,none,Test,validation
763626,lot45595,none,Test,validation
763627,lot45595,none,Test,validation
763628,lot45595,none,Test,validation
763629,lot45595,none,Test,validation
763630,lot45595,none,Test,validation
763631,lot45595,none,Test,validation
763632,lot45595,none,Test,validation
763633,lot45595,none,Test,validation
763634,lot45595,none,Test,validation
763635,lot45595,Edge-Loc,Test,validation
763636,lot45595,none,Test,validation
763637,lot45595,none,Test,validation
763638,lot45595,none,Test,validation
763639,lot45595,none,Test,validation
763640,lot45595,none,Test,validation
763641,lot45595,none,Test,validation
763642,lot45595,Loc,Test,validation
763643,lot45595,none,Test,validation
763644,lot45595,none,Test,validation
763645,lot45596,none,Test,validation
763646,lot45596,none,Test,validation
763647,lot45596,none,Test,validation
763648,lot45596,none,Test,validation
763649,lot45596,none,Test,validation
763650,lot45596,none,Test,validation
763651,lot45596,none,Test,validation
763652,lot45596,none,Test,validation
763653,lot45596,none,Test,validation
763654,lot45596,none,Test,validation
763655,lot45596,none,Test,validation
763656,lot45596,none,Test,validation
763657,lot45596,none,Test,validation
763658,lot45596,none,Test,validation
763659,lot45596,none,Test,validation
763660,lot45596,none,Test,validation
763661,lot45596,none,Test,validation
763662,lot45596,Center,Test,validation
763663,lot45596,Loc,Test,validation
763664,lot45596,Donut,Test,validation
763665,lot45596,none,Test,validation
763666,lot45596,Loc,Test,validation
763667,lot45596,none,Test,validation
763668,lot45596,none,Test,validation
763669,lot45596,none,Test,validation
763670,lot45597,Loc,Test,train
763671,lot45597,none,Test,train
763672,lot45597,none,Test,train
763673,lot45597,none,Test,train
763674,lot45597,none,Test,train
763675,lot45597,none,Test,train
763676,lot45597,none,Test,train
763677,lot45597,none,Test,train
763678,lot45597,none,Test,train
763679,lot45597,none,Test,train
763680,lot45597,none,Test,train
763681,lot45597,none,Test,train
763682,lot45597,none,Test,train
763683,lot45597,none,Test,train
763684,lot45597,none,Test,train
763685,lot45597,Edge-Loc,Test,train
763686,lot45597,Loc,Test,train
763687,lot45597,none,Test,train
763688,lot45597,none,Test,train
763689,lot45597,none,Test,train
763690,lot45597,none,Test,train
763691,lot45597,none,Test,train
763692,lot45597,none,Test,train
763693,lot45597,none,Test,train
763694,lot45597,none,Test,train
763695,lot45598,Donut,Test,train
763696,lot45598,none,Test,train
763697,lot45598,none,Test,train
763698,lot45598,none,Test,train
763699,lot45598,none,Test,train
763700,lot45598,none,Test,train
763701,lot45598,none,Test,train
763702,lot45598,none,Test,train
763703,lot45598,none,Test,train
763704,lot45598,none,Test,train
763705,lot45598,none,Test,train
763706,lot45598,none,Test,train
763707,lot45598,Center,Test,train
763708,lot45598,Loc,Test,train
763709,lot45598,none,Test,train
763710,lot45598,none,Test,train
763711,lot45598,none,Test,train
763712,lot45598,none,Test,train
763713,lot45598,none,Test,train
763714,lot45598,none,Test,train
763715,lot45598,none,Test,train
763716,lot45598,none,Test,train
763717,lot45598,none,Test,train
763718,lot45598,none,Test,train
763719,lot45598,none,Test,train
763720,lot45599,none,Test,train
763721,lot45599,none,Test,train
763722,lot45599,Loc,Test,train
763723,lot45599,none,Test,train
763724,lot45599,none,Test,train
763725,lot45599,none,Test,train
763726,lot45599,none,Test,train
763727,lot45599,none,Test,train
763728,lot45599,none,Test,train
763729,lot45599,none,Test,train
763730,lot45599,none,Test,train
763731,lot45599,none,Test,train
763732,lot45599,none,Test,train
763733,lot45599,none,Test,train
763734,lot45599,none,Test,train
763735,lot45599,none,Test,train
763736,lot45599,none,Test,train
763737,lot45599,none,Test,train
763738,lot45599,none,Test,train
763739,lot45599,none,Test,train
763740,lot45599,none,Test,train
763741,lot45599,none,Test,train
763742,lot45599,none,Test,train
763743,lot45599,none,Test,train
763744,lot45599,none,Test,train
763747,lot45601,none,Test,validation
763748,lot45601,none,Test,validation
763749,lot45601,none,Test,validation
763750,lot45601,none,Test,validation
763751,lot45601,none,Test,validation
763752,lot45601,none,Test,validation
763753,lot45601,none,Test,validation
763754,lot45601,none,Test,validation
763755,lot45601,none,Test,validation
763756,lot45601,none,Test,validation
763757,lot45601,none,Test,validation
763758,lot45601,none,Test,validation
763759,lot45601,none,Test,validation
763760,lot45601,none,Test,validation
763761,lot45601,none,Test,validation
763762,lot45601,none,Test,validation
763763,lot45601,none,Test,validation
763764,lot45601,none,Test,validation
763765,lot45601,none,Test,validation
763766,lot45601,none,Test,validation
763767,lot45601,none,Test,validation
763768,lot45601,none,Test,validation
763769,lot45601,none,Test,validation
763770,lot45601,none,Test,validation
763771,lot45601,none,Test,validation
763772,lot45602,none,Test,train
763773,lot45602,none,Test,train
763774,lot45602,none,Test,train
763775,lot45602,none,Test,train
763776,lot45602,none,Test,train
763777,lot45602,none,Test,train
763778,lot45602,none,Test,train
763779,lot45602,none,Test,train
763780,lot45602,none,Test,train
763781,lot45602,none,Test,train
763782,lot45602,none,Test,train
763783,lot45602,none,Test,train
763784,lot45602,none,Test,train
763785,lot45602,none,Test,train
763786,lot45602,none,Test,train
763787,lot45602,none,Test,train
763788,lot45602,Center,Test,train
763789,lot45602,none,Test,train
763790,lot45602,none,Test,train
763791,lot45602,none,Test,train
763792,lot45602,none,Test,train
763793,lot45602,none,Test,train
763794,lot45602,none,Test,train
763795,lot45602,none,Test,train
763796,lot45602,none,Test,train
763797,lot45603,none,Test,train
763798,lot45603,none,Test,train
763799,lot45603,none,Test,train
763800,lot45603,Edge-Loc,Test,train
763801,lot45603,none,Test,train
763802,lot45603,Edge-Loc,Test,train
763803,lot45603,none,Test,train
763804,lot45603,Edge-Loc,Test,train
763805,lot45603,none,Test,train
763806,lot45603,Edge-Loc,Test,train
763807,lot45603,none,Test,train
763808,lot45603,Edge-Loc,Test,train
763809,lot45603,none,Test,train
763810,lot45603,Edge-Loc,Test,train
763811,lot45603,none,Test,train
763812,lot45603,Edge-Loc,Test,train
763813,lot45603,none,Test,train
763814,lot45603,none,Test,train
763815,lot45603,none,Test,train
763816,lot45603,none,Test,train
